광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수,달성률
9982.0,851.0,1739.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,854.0,4.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,973.0,1.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,990.0,176.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,993.0,0.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,994.0,74.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,997.0,1081.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1000.0,0.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1005.0,0.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1010.0,502.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1012.0,268.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1013.0,991.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1014.0,37.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1015.0,157.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1016.0,64.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1018.0,105.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1019.0,119.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1020.0,7200.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1021.0,2360.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1022.0,2295.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1024.0,6.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1025.0,3900.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1026.0,2197.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1027.0,3776.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1028.0,26.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1029.0,676.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1030.0,106.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1031.0,1368.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1032.0,639.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1033.0,76.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1034.0,12.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1035.0,18.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1036.0,23.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1045.0,413.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1046.0,2696.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1047.0,4109.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1048.0,1496.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
9982.0,1061.0,4.0,유틸리티/툴,2030-01-01 00:00:00,제한없음,제한없음
10500.0,22.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,213.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,270.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,281.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,337.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,371.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,496.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,564.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,568.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,643.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,645.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,686.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,711.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,761.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,790.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,805.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
10500.0,817.0,0.0,게임,2029-11-29 00:00:00,제한없음,제한없음
11059.0,30.0,11.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,213.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,246.0,2.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,270.0,34.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,281.0,1.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,337.0,6.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,389.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,398.0,14.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,462.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,482.0,1.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,532.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,564.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,634.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,643.0,6.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,644.0,1.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,645.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,711.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,720.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,761.0,12.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,766.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,774.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,790.0,1.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,817.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,847.0,1.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11059.0,1061.0,0.0,게임,2027-01-01 00:00:00,제한없음,제한없음
11123.0,270.0,33.0,게임,2025-12-31 00:00:00,3500.0,0.9428571428571428
11748.0,14.0,12664.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,22.0,548.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,28.0,3.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,30.0,23.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,212.0,1.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,213.0,3879.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,246.0,10.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,270.0,219.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,281.0,11.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,291.0,2.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,303.0,825.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,324.0,93.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,337.0,101.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,340.0,927.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,341.0,608.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,371.0,3.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,389.0,3.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,401.0,303.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,422.0,116.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,431.0,177.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,479.0,37.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,482.0,23.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,485.0,700.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,508.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,514.0,162.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,515.0,118.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,516.0,184.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,517.0,181.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,518.0,122.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,524.0,900.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,525.0,676.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,527.0,44.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,528.0,140.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,530.0,289.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,532.0,735.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,533.0,62.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,534.0,20.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,545.0,2216.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,547.0,58.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,550.0,249.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,554.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,564.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,566.0,134.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,568.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,573.0,475.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,576.0,30.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,577.0,16.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,578.0,3610.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,579.0,3052.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,582.0,994.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,590.0,1266.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,593.0,1124.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,599.0,218.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,600.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,602.0,164.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,603.0,19.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,605.0,310.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,607.0,327.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,621.0,1933.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,628.0,769.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,634.0,4.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,636.0,1667.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,637.0,2363.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,638.0,1226.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,639.0,1364.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,640.0,1339.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,645.0,23.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,646.0,597.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,653.0,120.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,674.0,2046.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,675.0,1718.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,676.0,1372.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,677.0,1136.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,678.0,1072.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,682.0,1802.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,683.0,1850.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,684.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,685.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,687.0,1740.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,688.0,1753.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,700.0,2480.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,701.0,2366.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,702.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,711.0,9.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,725.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,756.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,757.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,758.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,760.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,761.0,129.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,766.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,772.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,774.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,778.0,1.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,790.0,8.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,792.0,4.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,794.0,1105.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,795.0,1154.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,796.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,797.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,798.0,601.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,799.0,407.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,800.0,471.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,801.0,666.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,802.0,579.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,805.0,1934.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,806.0,2558.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,807.0,1912.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,808.0,2872.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,813.0,362.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,817.0,1.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,824.0,2096.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,825.0,413.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,845.0,263.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,847.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,854.0,4.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,969.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,990.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,992.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,993.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,994.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,997.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,999.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1000.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1001.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1005.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1010.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1012.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1013.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1014.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1015.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1016.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1018.0,135.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11748.0,1019.0,32.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,22.0,326.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,28.0,2.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,30.0,13.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,54.0,95.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,213.0,14846.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,246.0,11.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,270.0,85.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,337.0,81.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,401.0,90.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,442.0,6.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,492.0,8.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,544.0,1.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,564.0,4.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,568.0,1.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,761.0,70.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,766.0,1.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,790.0,8.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,817.0,4.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
11802.0,847.0,0.0,유틸리티/툴,2031-01-01 00:00:00,제한없음,제한없음
12923.0,14.0,7795.0,생활서비스,2025-09-01 00:00:00,제한없음,제한없음
12923.0,213.0,2.0,생활서비스,2025-09-01 00:00:00,50.0,4.0
12923.0,246.0,0.0,생활서비스,2025-09-01 00:00:00,50.0,0.0
12923.0,270.0,25.0,생활서비스,2025-09-01 00:00:00,50.0,50.0
12923.0,294.0,61.0,생활서비스,2025-09-01 00:00:00,50.0,122.0
12923.0,337.0,4.0,생활서비스,2025-09-01 00:00:00,50.0,8.0
12923.0,389.0,2.0,생활서비스,2025-09-01 00:00:00,50.0,4.0
12923.0,462.0,12.0,생활서비스,2025-09-01 00:00:00,50.0,24.0
12923.0,496.0,42.0,생활서비스,2025-09-01 00:00:00,50.0,84.0
12923.0,539.0,253.0,생활서비스,2025-09-01 00:00:00,50.0,505.99999999999994
12923.0,583.0,0.0,생활서비스,2025-09-01 00:00:00,50.0,0.0
12923.0,667.0,184.0,생활서비스,2025-09-01 00:00:00,50.0,368.0
12923.0,711.0,2.0,생활서비스,2025-09-01 00:00:00,50.0,4.0
12923.0,761.0,3831.0,생활서비스,2025-09-01 00:00:00,제한없음,제한없음
12923.0,767.0,4.0,생활서비스,2025-09-01 00:00:00,50.0,8.0
12923.0,771.0,2.0,생활서비스,2025-09-01 00:00:00,50.0,4.0
12923.0,790.0,1.0,생활서비스,2025-09-01 00:00:00,50.0,2.0
