광고ID,매체ID,누적 전환 수,도메인,광고 종료일,목표 전환 수
11802,401,90,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,442,6,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,492,8,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,544,1,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,564,4,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,568,1,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,761,70,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,766,1,유틸리티/툴,2031-01-01 00:00:00,제한없음
11802,790,8,유틸리티/툴,2031-01-01 00:00:00,제한없음
12923,14,7795,생활서비스,2025-09-01 00:00:00,제한없음
12923,213,2,생활서비스,2025-09-01 00:00:00,50
12923,246,0,생활서비스,2025-09-01 00:00:00,50
12923,270,25,생활서비스,2025-09-01 00:00:00,50
12923,294,61,생활서비스,2025-09-01 00:00:00,50
12923,337,4,생활서비스,2025-09-01 00:00:00,50
12923,389,2,생활서비스,2025-09-01 00:00:00,50
12923,462,12,생활서비스,2025-09-01 00:00:00,50
12923,496,42,생활서비스,2025-09-01 00:00:00,50
12923,539,253,생활서비스,2025-09-01 00:00:00,50
12923,583,0,생활서비스,2025-09-01 00:00:00,50
12923,667,184,생활서비스,2025-09-01 00:00:00,50
12923,711,2,생활서비스,2025-09-01 00:00:00,50
12923,761,3831,생활서비스,2025-09-01 00:00:00,제한없음
12923,767,4,생활서비스,2025-09-01 00:00:00,50
12923,771,2,생활서비스,2025-09-01 00:00:00,50
12923,790,1,생활서비스,2025-09-01 00:00:00,50
12923,791,0,생활서비스,2025-09-01 00:00:00,50
12923,808,0,생활서비스,2025-09-01 00:00:00,50
13209,22,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,54,8,생활서비스,2029-11-29 00:00:00,제한없음
13209,213,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,246,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,270,30,생활서비스,2029-11-29 00:00:00,제한없음
13209,281,12,생활서비스,2029-11-29 00:00:00,제한없음
13209,337,2,생활서비스,2029-11-29 00:00:00,제한없음
13209,371,2,생활서비스,2029-11-29 00:00:00,제한없음
13209,389,1,생활서비스,2029-11-29 00:00:00,제한없음
13209,479,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,482,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,485,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,496,329,생활서비스,2029-11-29 00:00:00,제한없음
13209,525,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,530,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,532,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,545,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,550,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,554,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,564,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,566,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,568,1,생활서비스,2029-11-29 00:00:00,제한없음
13209,573,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,583,634,생활서비스,2029-11-29 00:00:00,제한없음
13209,599,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,600,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,605,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,607,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,628,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,634,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,645,2,생활서비스,2029-11-29 00:00:00,제한없음
13209,653,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,686,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,687,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,699,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,711,3,생활서비스,2029-11-29 00:00:00,제한없음
13209,761,8,생활서비스,2029-11-29 00:00:00,제한없음
13209,767,0,생활서비스,2029-11-29 00:00:00,제한없음
13209,774,2,생활서비스,2029-11-29 00:00:00,제한없음
13209,790,4,생활서비스,2029-11-29 00:00:00,제한없음
13756,375,0,생활서비스,2029-11-29 00:00:00,제한없음
13756,401,0,생활서비스,2029-11-29 00:00:00,제한없음
13756,761,3,생활서비스,2029-11-29 00:00:00,제한없음
13756,772,1,생활서비스,2029-11-29 00:00:00,제한없음
13756,778,0,생활서비스,2029-11-29 00:00:00,제한없음
13756,792,2,생활서비스,2029-11-29 00:00:00,제한없음
13928,22,0,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,213,6,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,246,5,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,270,87,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,303,345,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,314,6,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,324,374,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,337,35,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,340,388,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,341,433,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,381,22,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,389,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,422,35,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,431,43,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,479,21,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,482,8,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,485,33,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,508,31,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,514,87,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,515,84,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,516,78,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,517,72,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,518,75,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,524,632,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,525,26,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,527,12,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,528,74,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,530,259,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,532,271,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,533,29,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,534,26,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,545,1718,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,546,7,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,547,18,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,550,133,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,554,83,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,566,114,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,573,105,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,576,3,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,577,9,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,578,947,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,579,765,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,582,447,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,590,319,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,593,185,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,599,97,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,600,53,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,602,72,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,603,4,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,605,91,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,607,174,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,621,660,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,628,504,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,634,2,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,636,443,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,637,957,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,638,428,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,639,431,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,640,280,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,645,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,646,437,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,653,54,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,671,13,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,672,20,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,673,2,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,674,733,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,675,603,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,676,561,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,677,486,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,678,582,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,682,466,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,683,560,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,684,247,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,685,213,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,687,456,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,688,417,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,700,681,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,701,895,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,702,119,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,703,73,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,711,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,715,1,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,716,8,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,718,5,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,725,251,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,739,134,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,740,60,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,756,526,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,757,296,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,758,271,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,760,255,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,761,3,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,790,2,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,794,325,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,795,375,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,796,284,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,797,253,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,798,136,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,799,130,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,800,16,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,801,223,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,802,25,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,804,85,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,805,608,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,806,1095,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,807,689,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,808,811,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,812,51,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13928,813,11,SNS/커뮤니케이션,2029-11-29 00:00:00,제한없음
13988,28,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,54,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,213,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,246,1,금융/보험,2030-01-01 00:00:00,제한없음
13988,270,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,281,1,금융/보험,2030-01-01 00:00:00,제한없음
13988,337,2,금융/보험,2030-01-01 00:00:00,제한없음
13988,371,4,금융/보험,2030-01-01 00:00:00,제한없음
13988,462,1,금융/보험,2030-01-01 00:00:00,제한없음
13988,480,1,금융/보험,2030-01-01 00:00:00,제한없음
13988,481,1,금융/보험,2030-01-01 00:00:00,제한없음
13988,482,1,금융/보험,2030-01-01 00:00:00,제한없음
13988,564,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,630,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,634,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,645,1,금융/보험,2030-01-01 00:00:00,제한없음
13988,686,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,710,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,761,69,금융/보험,2030-01-01 00:00:00,제한없음
13988,767,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,772,4,금융/보험,2030-01-01 00:00:00,제한없음
13988,774,0,금융/보험,2030-01-01 00:00:00,제한없음
13988,790,6,금융/보험,2030-01-01 00:00:00,제한없음
14074,246,26,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,270,98,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,281,22,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,314,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,381,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,389,2,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,409,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,411,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,422,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,431,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,462,24,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,482,16,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,485,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,492,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,508,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,524,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,525,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,530,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,532,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,544,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,545,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,547,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,550,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,554,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,564,2,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,566,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,568,1,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,573,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,578,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,579,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,582,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,590,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,593,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,599,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,600,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,605,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,607,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,621,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,628,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,630,1,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,634,1,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,636,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,637,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,638,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,639,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,640,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,645,11,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,646,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,653,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,674,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,675,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,682,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,683,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,686,1,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,687,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,688,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,700,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,701,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,702,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,703,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,711,651,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,718,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,720,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,761,206,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,766,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,767,12,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,771,1,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,774,1,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,790,105,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,791,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,798,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,799,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,800,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,801,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,802,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,805,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,806,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,807,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,808,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14074,813,0,앱테크/리워드,2030-01-01 00:00:00,제한없음
14134,73,0,금융/보험,2030-01-01 00:00:00,999
14134,212,0,금융/보험,2030-01-01 00:00:00,999
14134,213,0,금융/보험,2030-01-01 00:00:00,999
14134,246,0,금융/보험,2030-01-01 00:00:00,999
14134,270,0,금융/보험,2030-01-01 00:00:00,999
14134,281,0,금융/보험,2030-01-01 00:00:00,999
14134,314,0,금융/보험,2030-01-01 00:00:00,999
14134,337,0,금융/보험,2030-01-01 00:00:00,999
14134,381,0,금융/보험,2030-01-01 00:00:00,999
14134,422,0,금융/보험,2030-01-01 00:00:00,999
14134,431,0,금융/보험,2030-01-01 00:00:00,999
14134,479,0,금융/보험,2030-01-01 00:00:00,999
14134,480,0,금융/보험,2030-01-01 00:00:00,999
14134,481,0,금융/보험,2030-01-01 00:00:00,999
14134,497,0,금융/보험,2030-01-01 00:00:00,999
14134,508,0,금융/보험,2030-01-01 00:00:00,999
14134,524,0,금융/보험,2030-01-01 00:00:00,999
14134,530,0,금융/보험,2030-01-01 00:00:00,999
14134,532,0,금융/보험,2030-01-01 00:00:00,999
14134,539,0,금융/보험,2030-01-01 00:00:00,999
14134,545,0,금융/보험,2030-01-01 00:00:00,999
14134,546,0,금융/보험,2030-01-01 00:00:00,999
14134,547,0,금융/보험,2030-01-01 00:00:00,999
